results	results	99.992	410654	8	2	1064941	1475594	1920812	1510183	0.0	7.404e+05
results	results	99.994	376948	15	1	1	376942	1499288	1122341	0.0	6.797e+05
results	results	99.994	371018	7	3	2320070	2691087	2327309	2698312	0.0	6.690e+05
results	results	99.999	277281	4	0	2741988	3019268	959669	682389	0.0	5.000e+05
results	results	99.996	253122	9	0	2066949	2320070	2204426	1951305	0.0	4.564e+05
results	results	99.999	227931	3	0	3328830	3556760	3236345	3008415	0.0	4.110e+05
results	results	100.000	214155	0	0	4354191	4568345	4136901	4351055	0.0	3.862e+05
results	results	99.996	209074	9	0	539457	748530	156792	365865	0.0	3.770e+05
results	results	99.999	196676	1	1	868266	1064940	485599	682274	0.0	3.547e+05
results	results	99.996	180463	1	1	1543087	1723549	3638390	3457935	0.0	3.254e+05
results	results	99.998	180290	3	0	3556761	3737050	3818680	3638391	0.0	3.251e+05
results	results	99.998	174696	3	0	3154129	3328824	2833720	3008415	0.0	3.150e+05
results	results	99.995	162730	8	0	376728	539457	1122639	959910	0.0	2.934e+05
results	results	100.000	153258	0	0	4059314	4212571	4136901	3983644	0.0	2.764e+05
results	results	99.999	134940	1	0	3019268	3154207	2698312	2833251	0.0	2.433e+05
results	results	99.998	124607	2	0	3902494	4027100	156869	32263	0.0	2.247e+05
results	results	99.999	122786	1	0	1944064	2066849	2327311	2204526	0.0	2.214e+05
results	results	99.987	119958	15	0	748304	868261	365546	485503	0.0	2.163e+05
results	results	99.999	116666	1	0	1827397	1944062	3338289	3454954	0.0	2.104e+05
results	results	99.998	106212	2	0	3796286	3902497	3877436	3983647	0.0	1.915e+05
results	results	99.996	100539	4	0	1726513	1827051	3237651	3338189	0.0	1.813e+05
results	results	99.999	77118	0	1	4568345	4645461	4431275	4508392	0.0	1.391e+05
results	results	99.998	58612	1	0	3737763	3796374	3818681	3877292	0.0	1.057e+05
results	results	99.996	56915	2	0	1486174	1543088	4565742	4622656	0.0	1.026e+05
results	results	100.000	50268	0	0	2691688	2741955	4672921	4622654	0.0	90653
results	results	99.996	44896	2	0	4645456	4690351	4673705	4718600	0.0	80956
results	results	99.994	32961	2	0	4690352	4723312	4751573	4718613	0.0	59433
results	results	99.972	31748	8	1	4027553	4059300	31747	1	0.0	57210
results	results	99.993	30581	2	0	4723312	4753892	1951396	1920816	0.0	55141
results	results	99.996	26228	1	0	4753892	4780119	4777801	4751574	0.0	47295
results	results	100.000	19875	0	0	4780118	4799992	4394777	4414651	0.0	35843
results	results	100.000	13885	0	0	4819043	4832927	4394367	4380483	0.0	25041
results	results	99.991	10588	1	0	1475513	1486100	1509872	1499285	0.0	19090
results	results	100.000	10189	0	0	4833003	4843191	4777801	4787989	0.0	18375
results	results	100.000	8554	0	0	4843269	4851822	4359608	4351055	0.0	15427
results	results	100.000	7628	0	0	4851831	4859458	4431274	4423647	0.0	13757
results	results	100.000	7472	0	0	4859459	4866930	4795461	4787990	0.0	13476
results	results	100.000	6129	0	0	4880748	4886876	4801596	4795468	0.0	11054
results	results	100.000	4463	0	0	4780118	4784580	4419261	4423723	0.0	8049
results	results	99.977	4358	1	0	4891590	4895947	4807338	4811695	0.0	7855
results	results	100.000	2858	0	0	1723590	1726447	3458012	3455155	0.0	5155
results	results	76.292	5281	1197	25	618877	624128	28086	22832	0.0	3817
results	results	76.273	5281	1198	25	4031215	4036469	236212	241463	0.0	3812
results	results	100.000	1715	0	0	4909922	4911636	4418243	4416529	0.0	3094
results	results	100.000	1697	0	0	4911637	4913333	4811695	4813391	0.0	3061
results	results	100.000	1571	0	0	4916534	4918104	4814961	4813391	0.0	2834
results	results	75.470	3938	944	16	4166047	4169974	248627	252552	0.0	2695
results	results	75.470	3938	944	16	631292	635217	4030168	4026241	0.0	2695
results	results	100.000	1380	0	0	4901559	4902938	3237651	3236272	0.0	2489
results	results	100.000	1361	0	0	4900276	4901636	4816322	4814962	0.0	2455
results	results	100.000	1288	0	0	4918103	4919390	4416606	4415319	0.0	2324
results	results	71.327	4663	1213	53	3659481	3664081	3714763	3710163	0.0	2255
results	results	71.327	4663	1213	53	3660678	3665278	3715960	3711360	0.0	2255
results	results	71.949	4171	1101	23	1274074	1278233	4717443	4713331	0.0	2206
results	results	71.925	4171	1102	23	4685082	4689194	1707520	1711679	0.0	2202
results	results	94.634	1379	74	0	4915155	4916533	3237650	3236272	0.0	2154
results	results	68.798	5256	1543	47	3659473	3664681	3715368	3710163	0.0	1961
results	results	68.798	5256	1543	47	3660073	3665278	3715968	3710760	0.0	1961
results	results	91.673	1369	107	3	4850455	4851822	4260660	4262022	0.0	1948
results	results	91.673	1369	107	3	4477950	4479312	4352422	4351055	0.0	1948
results	results	74.435	2789	655	30	3659525	3662287	3712916	3710160	0.0	1733
results	results	74.435	2789	655	30	3662525	3665281	3715916	3713154	0.0	1733
results	results	99.896	963	1	0	4921618	4922580	4816409	4817371	0.0	1733
results	results	90.736	1209	111	1	3738032	3739239	2778754	2777546	0.0	1673
results	results	90.736	1209	111	1	3098502	3099710	3820157	3818950	0.0	1673
results	results	87.470	1261	113	7	4470746	4471976	1281574	1280329	0.0	1572
results	results	87.470	1261	113	7	217715	218960	4253456	4254686	0.0	1572
results	results	100.000	857	0	0	4915677	4916533	4672922	4673778	0.0	1546
results	results	77.121	2063	398	34	367288	369313	324702	322677	0.0	1507
results	results	77.121	2063	398	34	705342	707367	1129976	1132001	0.0	1507
results	results	79.275	1655	338	3	3604295	3605946	355485	353833	0.0	1430
results	results	79.275	1655	338	3	736498	738150	3769495	3771146	0.0	1430
results	results	69.661	3418	964	32	3659505	3662887	3714139	3710760	0.0	1411
results	results	69.661	3418	964	32	3661302	3664681	3715936	3712554	0.0	1411
results	results	97.704	784	16	2	1114122	1114904	1281100	1280318	0.0	1326
results	results	97.704	784	16	2	218189	218971	1871631	1870849	0.0	1326
results	results	68.680	3576	1062	30	3659495	3663044	3713549	3710006	0.0	1317
results	results	68.680	3576	1062	30	3661892	3665435	3715946	3712397	0.0	1317
results	results	93.466	857	56	0	4902082	4902938	4672922	4673778	0.0	1294
results	results	73.099	2249	580	14	2584623	2586860	1137852	1140086	0.0	1288
results	results	73.099	2249	580	14	359203	361437	2594086	2591849	0.0	1288
results	results	91.264	870	75	1	80184	81052	1184313	1183444	0.0	1223
results	results	91.264	870	75	1	314976	315845	1419105	1418237	0.0	1223
results	results	100.000	658	0	0	4925345	4926002	4818400	4819057	0.0	1187
